Van Datum;Van Tijdstip;Tot Datum;Tot Tijdstip;Volume
25-05-2022 21:15:00;25-05-2022 21:30:00;0.105;
25-05-2022 21:30:00;25-05-2022 21:45:00;0.148;
25-05-2022 21:45:00;25-05-2022 22:00:00;0.143;
25-05-2022 22:00:00;25-05-2022 22:15:00;0.136;
25-05-2022 22:15:00;25-05-2022 22:30:00;0.112;
25-05-2022 22:30:00;25-05-2022 22:45:00;0.171;
25-05-2022 22:45:00;25-05-2022 23:00:00;0.116;
25-05-2022 23:00:00;25-05-2022 23:15:00;0.085;
25-05-2022 23:15:00;25-05-2022 23:30:00;0.09;
25-05-2022 23:30:00;25-05-2022 23:45:00;0.104;
25-05-2022 23:45:00;26-05-2022 00:00:00;0.087;
26-05-2022 00:00:00;26-05-2022 00:15:00;0.116;
26-05-2022 00:15:00;26-05-2022 00:30:00;0.179;
26-05-2022 00:30:00;26-05-2022 00:45:00;0.161;
26-05-2022 00:45:00;26-05-2022 01:00:00;0.161;
26-05-2022 01:00:00;26-05-2022 01:15:00;0.164;
26-05-2022 01:15:00;26-05-2022 01:30:00;0.097;
26-05-2022 01:30:00;26-05-2022 01:45:00;0.064;
26-05-2022 01:45:00;26-05-2022 02:00:00;0.06;
26-05-2022 02:00:00;26-05-2022 02:15:00;0.066;
26-05-2022 02:15:00;26-05-2022 02:30:00;0.07;
26-05-2022 02:30:00;26-05-2022 02:45:00;0.041;
26-05-2022 02:45:00;26-05-2022 03:00:00;0.038;
26-05-2022 03:00:00;26-05-2022 03:15:00;0.036;
26-05-2022 03:15:00;26-05-2022 03:30:00;0.043;
26-05-2022 03:30:00;26-05-2022 03:45:00;0.058;
26-05-2022 03:45:00;26-05-2022 04:00:00;0.074;
26-05-2022 04:00:00;26-05-2022 04:15:00;0.067;
26-05-2022 04:15:00;26-05-2022 04:30:00;0.05;
26-05-2022 04:30:00;26-05-2022 04:45:00;0.032;
26-05-2022 04:45:00;26-05-2022 05:00:00;0.046;
26-05-2022 05:00:00;26-05-2022 05:15:00;0.048;
26-05-2022 05:15:00;26-05-2022 05:30:00;0.053;
26-05-2022 05:30:00;26-05-2022 05:45:00;0.448;
26-05-2022 05:45:00;26-05-2022 06:00:00;0.558;
26-05-2022 06:00:00;26-05-2022 06:15:00;0.373;
26-05-2022 06:15:00;26-05-2022 06:30:00;0.093;
26-05-2022 06:30:00;26-05-2022 06:45:00;0.06;
26-05-2022 06:45:00;26-05-2022 07:00:00;0.059;
26-05-2022 07:00:00;26-05-2022 07:15:00;0.067;
26-05-2022 07:15:00;26-05-2022 07:30:00;0.054;
26-05-2022 07:30:00;26-05-2022 07:45:00;0.076;
26-05-2022 07:45:00;26-05-2022 08:00:00;0.093;
26-05-2022 08:00:00;26-05-2022 08:15:00;0.177;
26-05-2022 08:15:00;26-05-2022 08:30:00;0.082;
26-05-2022 08:30:00;26-05-2022 08:45:00;0.191;
26-05-2022 08:45:00;26-05-2022 09:00:00;0.154;
26-05-2022 09:00:00;26-05-2022 09:15:00;0.151;
26-05-2022 09:15:00;26-05-2022 09:30:00;0.157;
26-05-2022 09:30:00;26-05-2022 09:45:00;0.173;
26-05-2022 09:45:00;26-05-2022 10:00:00;0.175;
26-05-2022 10:00:00;26-05-2022 10:15:00;0.2;
26-05-2022 10:15:00;26-05-2022 10:30:00;0.13;
26-05-2022 10:30:00;26-05-2022 10:45:00;0.07;
26-05-2022 10:45:00;26-05-2022 11:00:00;0.036;
26-05-2022 11:00:00;26-05-2022 11:15:00;0.034;
26-05-2022 11:15:00;26-05-2022 11:30:00;0.041;
26-05-2022 11:30:00;26-05-2022 11:45:00;0.023;
26-05-2022 11:45:00;26-05-2022 12:00:00;0.027;
26-05-2022 12:00:00;26-05-2022 12:15:00;0.045;
26-05-2022 12:15:00;26-05-2022 12:30:00;0.054;
26-05-2022 12:30:00;26-05-2022 12:45:00;0.064;
26-05-2022 12:45:00;26-05-2022 13:00:00;0.025;
26-05-2022 13:00:00;26-05-2022 13:15:00;0.018;
26-05-2022 13:15:00;26-05-2022 13:30:00;0.028;
26-05-2022 13:30:00;26-05-2022 13:45:00;0.018;
26-05-2022 13:45:00;26-05-2022 14:00:00;0.022;
26-05-2022 14:00:00;26-05-2022 14:15:00;0.061;
26-05-2022 14:15:00;26-05-2022 14:30:00;0.05;
26-05-2022 14:30:00;26-05-2022 14:45:00;0.04;
26-05-2022 14:45:00;26-05-2022 15:00:00;0.031;
26-05-2022 15:00:00;26-05-2022 15:15:00;0.04;
26-05-2022 15:15:00;26-05-2022 15:30:00;0.022;
26-05-2022 15:30:00;26-05-2022 15:45:00;0.024;
26-05-2022 15:45:00;26-05-2022 16:00:00;0.036;
26-05-2022 16:00:00;26-05-2022 16:15:00;0.051;
26-05-2022 16:15:00;26-05-2022 16:30:00;0.054;
26-05-2022 16:30:00;26-05-2022 16:45:00;0.055;
26-05-2022 16:45:00;26-05-2022 17:00:00;0.03;
26-05-2022 17:00:00;26-05-2022 17:15:00;0.028;
26-05-2022 17:15:00;26-05-2022 17:30:00;0.02;
26-05-2022 17:30:00;26-05-2022 17:45:00;0.035;
26-05-2022 17:45:00;26-05-2022 18:00:00;0.02;
26-05-2022 18:00:00;26-05-2022 18:15:00;0.045;
26-05-2022 18:15:00;26-05-2022 18:30:00;0.041;
26-05-2022 18:30:00;26-05-2022 18:45:00;0.049;
26-05-2022 18:45:00;26-05-2022 19:00:00;0.072;
26-05-2022 19:00:00;26-05-2022 19:15:00;0.305;
26-05-2022 19:15:00;26-05-2022 19:30:00;0.422;
26-05-2022 19:30:00;26-05-2022 19:45:00;0.356;
26-05-2022 19:45:00;26-05-2022 20:00:00;0.053;
26-05-2022 20:00:00;26-05-2022 20:15:00;0.581;
26-05-2022 20:15:00;26-05-2022 20:30:00;0.338;
26-05-2022 20:30:00;26-05-2022 20:45:00;0.079;
26-05-2022 20:45:00;26-05-2022 21:00:00;0.111;
26-05-2022 21:00:00;26-05-2022 21:15:00;0.196;
26-05-2022 21:15:00;26-05-2022 21:30:00;0.089;
26-05-2022 21:30:00;26-05-2022 21:45:00;0.07;
26-05-2022 21:45:00;26-05-2022 22:00:00;0.092;
26-05-2022 22:00:00;26-05-2022 22:15:00;0.085;
26-05-2022 22:15:00;26-05-2022 22:30:00;0.166;
26-05-2022 22:30:00;26-05-2022 22:45:00;0.09;
26-05-2022 22:45:00;26-05-2022 23:00:00;0.084;
26-05-2022 23:00:00;26-05-2022 23:15:00;0.055;
26-05-2022 23:15:00;26-05-2022 23:30:00;0.074;
26-05-2022 23:30:00;26-05-2022 23:45:00;0.175;
26-05-2022 23:45:00;27-05-2022 00:00:00;0.182;
27-05-2022 00:00:00;27-05-2022 00:15:00;0.181;
27-05-2022 00:15:00;27-05-2022 00:30:00;0.192;
27-05-2022 00:30:00;27-05-2022 00:45:00;0.16;
27-05-2022 00:45:00;27-05-2022 01:00:00;0.084;
27-05-2022 01:00:00;27-05-2022 01:15:00;0.049;
27-05-2022 01:15:00;27-05-2022 01:30:00;0.041;
27-05-2022 01:30:00;27-05-2022 01:45:00;0.05;
27-05-2022 01:45:00;27-05-2022 02:00:00;0.048;
27-05-2022 02:00:00;27-05-2022 02:15:00;0.037;
27-05-2022 02:15:00;27-05-2022 02:30:00;0.061;
27-05-2022 02:30:00;27-05-2022 02:45:00;0.065;
27-05-2022 02:45:00;27-05-2022 03:00:00;0.069;
27-05-2022 03:00:00;27-05-2022 03:15:00;0.057;
27-05-2022 03:15:00;27-05-2022 03:30:00;0.035;
27-05-2022 03:30:00;27-05-2022 03:45:00;0.038;
27-05-2022 03:45:00;27-05-2022 04:00:00;0.034;
27-05-2022 04:00:00;27-05-2022 04:15:00;0.049;
27-05-2022 04:15:00;27-05-2022 04:30:00;0.065;
27-05-2022 04:30:00;27-05-2022 04:45:00;0.06;
27-05-2022 04:45:00;27-05-2022 05:00:00;0.056;
27-05-2022 05:00:00;27-05-2022 05:15:00;0.055;
27-05-2022 05:15:00;27-05-2022 05:30:00;0.055;
27-05-2022 05:30:00;27-05-2022 05:45:00;0.033;
27-05-2022 05:45:00;27-05-2022 06:00:00;0.032;
27-05-2022 06:00:00;27-05-2022 06:15:00;0.035;
27-05-2022 06:15:00;27-05-2022 06:30:00;0.072;
27-05-2022 06:30:00;27-05-2022 06:45:00;0.07;
27-05-2022 06:45:00;27-05-2022 07:00:00;0.054;
27-05-2022 07:00:00;27-05-2022 07:15:00;0.046;
27-05-2022 07:15:00;27-05-2022 07:30:00;0.044;
27-05-2022 07:30:00;27-05-2022 07:45:00;0.048;
27-05-2022 07:45:00;27-05-2022 08:00:00;0.036;
27-05-2022 08:00:00;27-05-2022 08:15:00;0.044;
27-05-2022 08:15:00;27-05-2022 08:30:00;0.055;
27-05-2022 08:30:00;27-05-2022 08:45:00;0.055;
27-05-2022 08:45:00;27-05-2022 09:00:00;0.073;
27-05-2022 09:00:00;27-05-2022 09:15:00;0.069;
27-05-2022 09:15:00;27-05-2022 09:30:00;0.033;
27-05-2022 09:30:00;27-05-2022 09:45:00;0.032;
27-05-2022 09:45:00;27-05-2022 10:00:00;0.345;
27-05-2022 10:00:00;27-05-2022 10:15:00;0.162;
27-05-2022 10:15:00;27-05-2022 10:30:00;0.055;
27-05-2022 10:30:00;27-05-2022 10:45:00;0.06;
27-05-2022 10:45:00;27-05-2022 11:00:00;0.081;
27-05-2022 11:00:00;27-05-2022 11:15:00;0.078;
27-05-2022 11:15:00;27-05-2022 11:30:00;0.048;
27-05-2022 11:30:00;27-05-2022 11:45:00;0.018;
27-05-2022 11:45:00;27-05-2022 12:00:00;0.027;
27-05-2022 12:00:00;27-05-2022 12:15:00;0.021;
27-05-2022 12:15:00;27-05-2022 12:30:00;0.019;
27-05-2022 12:30:00;27-05-2022 12:45:00;0.054;
27-05-2022 12:45:00;27-05-2022 13:00:00;0.055;
27-05-2022 13:00:00;27-05-2022 13:15:00;0.047;
27-05-2022 13:15:00;27-05-2022 13:30:00;0.034;
27-05-2022 13:30:00;27-05-2022 13:45:00;0.034;
27-05-2022 13:45:00;27-05-2022 14:00:00;0.03;
27-05-2022 14:00:00;27-05-2022 14:15:00;0.017;
27-05-2022 14:15:00;27-05-2022 14:30:00;0.018;
27-05-2022 14:30:00;27-05-2022 14:45:00;0.034;
27-05-2022 14:45:00;27-05-2022 15:00:00;0.059;
27-05-2022 15:00:00;27-05-2022 15:15:00;0.057;
27-05-2022 15:15:00;27-05-2022 15:30:00;0.041;
27-05-2022 15:30:00;27-05-2022 15:45:00;0.025;
27-05-2022 15:45:00;27-05-2022 16:00:00;0.047;
27-05-2022 16:00:00;27-05-2022 16:15:00;0.034;
27-05-2022 16:15:00;27-05-2022 16:30:00;0.017;
27-05-2022 16:30:00;27-05-2022 16:45:00;0.034;
27-05-2022 16:45:00;27-05-2022 17:00:00;0.054;
27-05-2022 17:00:00;27-05-2022 17:15:00;0.049;
27-05-2022 17:15:00;27-05-2022 17:30:00;0.057;
27-05-2022 17:30:00;27-05-2022 17:45:00;0.026;
27-05-2022 17:45:00;27-05-2022 18:00:00;0.024;
27-05-2022 18:00:00;27-05-2022 18:15:00;0.017;
27-05-2022 18:15:00;27-05-2022 18:30:00;0.027;
27-05-2022 18:30:00;27-05-2022 18:45:00;0.039;
27-05-2022 18:45:00;27-05-2022 19:00:00;0.046;
27-05-2022 19:00:00;27-05-2022 19:15:00;0.04;
27-05-2022 19:15:00;27-05-2022 19:30:00;0.05;
27-05-2022 19:30:00;27-05-2022 19:45:00;0.045;
27-05-2022 19:45:00;27-05-2022 20:00:00;0.021;
27-05-2022 20:00:00;27-05-2022 20:15:00;0.017;
27-05-2022 20:15:00;27-05-2022 20:30:00;0.028;
27-05-2022 20:30:00;27-05-2022 20:45:00;0.048;
27-05-2022 20:45:00;27-05-2022 21:00:00;0.072;
27-05-2022 21:00:00;27-05-2022 21:15:00;0.055;
27-05-2022 21:15:00;27-05-2022 21:30:00;0.064;
27-05-2022 21:30:00;27-05-2022 21:45:00;0.075;
27-05-2022 21:45:00;27-05-2022 22:00:00;0.084;
27-05-2022 22:00:00;27-05-2022 22:15:00;0.069;
27-05-2022 22:15:00;27-05-2022 22:30:00;0.071;
27-05-2022 22:30:00;27-05-2022 22:45:00;0.073;
27-05-2022 22:45:00;27-05-2022 23:00:00;0.081;
27-05-2022 23:00:00;27-05-2022 23:15:00;0.094;
27-05-2022 23:15:00;27-05-2022 23:30:00;0.097;
27-05-2022 23:30:00;27-05-2022 23:45:00;0.071;
27-05-2022 23:45:00;28-05-2022 00:00:00;0.051;
28-05-2022 00:00:00;28-05-2022 00:15:00;0.06;
28-05-2022 00:15:00;28-05-2022 00:30:00;0.072;
28-05-2022 00:30:00;28-05-2022 00:45:00;0.051;
28-05-2022 00:45:00;28-05-2022 01:00:00;0.07;
28-05-2022 01:00:00;28-05-2022 01:15:00;0.072;
28-05-2022 01:15:00;28-05-2022 01:30:00;0.091;
28-05-2022 01:30:00;28-05-2022 01:45:00;0.059;
28-05-2022 01:45:00;28-05-2022 02:00:00;0.035;
28-05-2022 02:00:00;28-05-2022 02:15:00;0.04;
28-05-2022 02:15:00;28-05-2022 02:30:00;0.046;
28-05-2022 02:30:00;28-05-2022 02:45:00;0.036;
28-05-2022 02:45:00;28-05-2022 03:00:00;0.062;
28-05-2022 03:00:00;28-05-2022 03:15:00;0.066;
28-05-2022 03:15:00;28-05-2022 03:30:00;0.066;
28-05-2022 03:30:00;28-05-2022 03:45:00;0.063;
28-05-2022 03:45:00;28-05-2022 04:00:00;0.053;
28-05-2022 04:00:00;28-05-2022 04:15:00;0.044;
28-05-2022 04:15:00;28-05-2022 04:30:00;0.039;
28-05-2022 04:30:00;28-05-2022 04:45:00;0.035;
28-05-2022 04:45:00;28-05-2022 05:00:00;0.034;
28-05-2022 05:00:00;28-05-2022 05:15:00;0.073;
28-05-2022 05:15:00;28-05-2022 05:30:00;0.075;
28-05-2022 05:30:00;28-05-2022 05:45:00;0.055;
28-05-2022 05:45:00;28-05-2022 06:00:00;0.042;
28-05-2022 06:00:00;28-05-2022 06:15:00;0.039;
28-05-2022 06:15:00;28-05-2022 06:30:00;0.044;
28-05-2022 06:30:00;28-05-2022 06:45:00;0.036;
28-05-2022 06:45:00;28-05-2022 07:00:00;0.038;
28-05-2022 07:00:00;28-05-2022 07:15:00;0.049;
28-05-2022 07:15:00;28-05-2022 07:30:00;0.06;
28-05-2022 07:30:00;28-05-2022 07:45:00;0.062;
28-05-2022 07:45:00;28-05-2022 08:00:00;0.077;
28-05-2022 08:00:00;28-05-2022 08:15:00;0.04;
28-05-2022 08:15:00;28-05-2022 08:30:00;0.019;
28-05-2022 08:30:00;28-05-2022 08:45:00;0.019;
28-05-2022 08:45:00;28-05-2022 09:00:00;0.027;
28-05-2022 09:00:00;28-05-2022 09:15:00;0.027;
28-05-2022 09:15:00;28-05-2022 09:30:00;0.04;
28-05-2022 09:30:00;28-05-2022 09:45:00;0.046;
28-05-2022 09:45:00;28-05-2022 10:00:00;0.085;
28-05-2022 10:00:00;28-05-2022 10:15:00;0.056;
28-05-2022 10:15:00;28-05-2022 10:30:00;0.255;
28-05-2022 10:30:00;28-05-2022 10:45:00;0.433;
28-05-2022 10:45:00;28-05-2022 11:00:00;0.085;
28-05-2022 11:00:00;28-05-2022 11:15:00;0.024;
28-05-2022 11:15:00;28-05-2022 11:30:00;0.025;
28-05-2022 11:30:00;28-05-2022 11:45:00;0.064;
28-05-2022 11:45:00;28-05-2022 12:00:00;0.1;
28-05-2022 12:00:00;28-05-2022 12:15:00;0.066;
28-05-2022 12:15:00;28-05-2022 12:30:00;0.051;
28-05-2022 12:30:00;28-05-2022 12:45:00;0.034;
28-05-2022 12:45:00;28-05-2022 13:00:00;0.027;
28-05-2022 13:00:00;28-05-2022 13:15:00;0.101;
28-05-2022 13:15:00;28-05-2022 13:30:00;0.125;
28-05-2022 13:30:00;28-05-2022 13:45:00;0.039;
28-05-2022 13:45:00;28-05-2022 14:00:00;0.043;
28-05-2022 14:00:00;28-05-2022 14:15:00;0.059;
28-05-2022 14:15:00;28-05-2022 14:30:00;0.048;
28-05-2022 14:30:00;28-05-2022 14:45:00;0.021;
28-05-2022 14:45:00;28-05-2022 15:00:00;0.023;
28-05-2022 15:00:00;28-05-2022 15:15:00;0.025;
28-05-2022 15:15:00;28-05-2022 15:30:00;0.033;
28-05-2022 15:30:00;28-05-2022 15:45:00;0.034;
28-05-2022 15:45:00;28-05-2022 16:00:00;0.05;
28-05-2022 16:00:00;28-05-2022 16:15:00;0.065;
28-05-2022 16:15:00;28-05-2022 16:30:00;0.057;
28-05-2022 16:30:00;28-05-2022 16:45:00;0.023;
28-05-2022 16:45:00;28-05-2022 17:00:00;0.028;
28-05-2022 17:00:00;28-05-2022 17:15:00;0.02;
28-05-2022 17:15:00;28-05-2022 17:30:00;0.028;
28-05-2022 17:30:00;28-05-2022 17:45:00;0.037;
28-05-2022 17:45:00;28-05-2022 18:00:00;0.052;
28-05-2022 18:00:00;28-05-2022 18:15:00;0.041;
28-05-2022 18:15:00;28-05-2022 18:30:00;0.055;
28-05-2022 18:30:00;28-05-2022 18:45:00;0.035;
28-05-2022 18:45:00;28-05-2022 19:00:00;0.026;
28-05-2022 19:00:00;28-05-2022 19:15:00;0.018;
28-05-2022 19:15:00;28-05-2022 19:30:00;0.018;
28-05-2022 19:30:00;28-05-2022 19:45:00;0.045;
28-05-2022 19:45:00;28-05-2022 20:00:00;0.065;
28-05-2022 20:00:00;28-05-2022 20:15:00;0.063;
28-05-2022 20:15:00;28-05-2022 20:30:00;0.081;
28-05-2022 20:30:00;28-05-2022 20:45:00;0.088;
28-05-2022 20:45:00;28-05-2022 21:00:00;0.075;
28-05-2022 21:00:00;28-05-2022 21:15:00;0.07;
28-05-2022 21:15:00;28-05-2022 21:30:00;0.079;
28-05-2022 21:30:00;28-05-2022 21:45:00;0.103;
28-05-2022 21:45:00;28-05-2022 22:00:00;0.103;
28-05-2022 22:00:00;28-05-2022 22:15:00;0.083;
28-05-2022 22:15:00;28-05-2022 22:30:00;0.091;
28-05-2022 22:30:00;28-05-2022 22:45:00;0.116;
28-05-2022 22:45:00;28-05-2022 23:00:00;0.113;
28-05-2022 23:00:00;28-05-2022 23:15:00;0.118;
28-05-2022 23:15:00;28-05-2022 23:30:00;0.102;
28-05-2022 23:30:00;28-05-2022 23:45:00;0.09;
28-05-2022 23:45:00;29-05-2022 00:00:00;0.096;
29-05-2022 00:00:00;29-05-2022 00:15:00;0.092;
29-05-2022 00:15:00;29-05-2022 00:30:00;0.084;
29-05-2022 00:30:00;29-05-2022 00:45:00;0.053;
29-05-2022 00:45:00;29-05-2022 01:00:00;0.049;
29-05-2022 01:00:00;29-05-2022 01:15:00;0.053;
29-05-2022 01:15:00;29-05-2022 01:30:00;0.049;
29-05-2022 01:30:00;29-05-2022 01:45:00;0.042;
29-05-2022 01:45:00;29-05-2022 02:00:00;0.058;
29-05-2022 02:00:00;29-05-2022 02:15:00;0.066;
29-05-2022 02:15:00;29-05-2022 02:30:00;0.084;
29-05-2022 02:30:00;29-05-2022 02:45:00;0.039;
29-05-2022 02:45:00;29-05-2022 03:00:00;0.031;
29-05-2022 03:00:00;29-05-2022 03:15:00;0.037;
29-05-2022 03:15:00;29-05-2022 03:30:00;0.04;
29-05-2022 03:30:00;29-05-2022 03:45:00;0.045;
29-05-2022 03:45:00;29-05-2022 04:00:00;0.041;
29-05-2022 04:00:00;29-05-2022 04:15:00;0.064;
29-05-2022 04:15:00;29-05-2022 04:30:00;0.058;
29-05-2022 04:30:00;29-05-2022 04:45:00;0.067;
29-05-2022 04:45:00;29-05-2022 05:00:00;0.048;
29-05-2022 05:00:00;29-05-2022 05:15:00;0.042;
29-05-2022 05:15:00;29-05-2022 05:30:00;0.033;
29-05-2022 05:30:00;29-05-2022 05:45:00;0.033;
29-05-2022 05:45:00;29-05-2022 06:00:00;0.034;
29-05-2022 06:00:00;29-05-2022 06:15:00;0.058;
29-05-2022 06:15:00;29-05-2022 06:30:00;0.062;
29-05-2022 06:30:00;29-05-2022 06:45:00;0.054;
29-05-2022 06:45:00;29-05-2022 07:00:00;0.061;
29-05-2022 07:00:00;29-05-2022 07:15:00;0.054;
29-05-2022 07:15:00;29-05-2022 07:30:00;0.039;
29-05-2022 07:30:00;29-05-2022 07:45:00;0.033;
29-05-2022 07:45:00;29-05-2022 08:00:00;0.04;
29-05-2022 08:00:00;29-05-2022 08:15:00;0.036;
29-05-2022 08:15:00;29-05-2022 08:30:00;0.039;
29-05-2022 08:30:00;29-05-2022 08:45:00;0.058;
29-05-2022 08:45:00;29-05-2022 09:00:00;0.081;
29-05-2022 09:00:00;29-05-2022 09:15:00;0.057;
29-05-2022 09:15:00;29-05-2022 09:30:00;0.066;
29-05-2022 09:30:00;29-05-2022 09:45:00;0.068;
29-05-2022 09:45:00;29-05-2022 10:00:00;0.069;
29-05-2022 10:00:00;29-05-2022 10:15:00;0.064;
29-05-2022 10:15:00;29-05-2022 10:30:00;0.073;
29-05-2022 10:30:00;29-05-2022 10:45:00;0.092;
29-05-2022 10:45:00;29-05-2022 11:00:00;0.101;
29-05-2022 11:00:00;29-05-2022 11:15:00;0.104;
29-05-2022 11:15:00;29-05-2022 11:30:00;0.118;
29-05-2022 11:30:00;29-05-2022 11:45:00;0.099;
29-05-2022 11:45:00;29-05-2022 12:00:00;0.077;
29-05-2022 12:00:00;29-05-2022 12:15:00;0.086;
29-05-2022 12:15:00;29-05-2022 12:30:00;0.086;
29-05-2022 12:30:00;29-05-2022 12:45:00;0.087;
29-05-2022 12:45:00;29-05-2022 13:00:00;0.277;
29-05-2022 13:00:00;29-05-2022 13:15:00;0.561;
29-05-2022 13:15:00;29-05-2022 13:30:00;0.751;
29-05-2022 13:30:00;29-05-2022 13:45:00;0.391;
29-05-2022 13:45:00;29-05-2022 14:00:00;0.06;
29-05-2022 14:00:00;29-05-2022 14:15:00;0.076;
29-05-2022 14:15:00;29-05-2022 14:30:00;0.239;
29-05-2022 14:30:00;29-05-2022 14:45:00;0.575;
29-05-2022 14:45:00;29-05-2022 15:00:00;0.305;
29-05-2022 15:00:00;29-05-2022 15:15:00;0.093;
29-05-2022 15:15:00;29-05-2022 15:30:00;0.122;
29-05-2022 15:30:00;29-05-2022 15:45:00;0.096;
29-05-2022 15:45:00;29-05-2022 16:00:00;0.075;
29-05-2022 16:00:00;29-05-2022 16:15:00;0.07;
29-05-2022 16:15:00;29-05-2022 16:30:00;0.147;
29-05-2022 16:30:00;29-05-2022 16:45:00;0.33;
29-05-2022 16:45:00;29-05-2022 17:00:00;0.072;
29-05-2022 17:00:00;29-05-2022 17:15:00;0.159;
29-05-2022 17:15:00;29-05-2022 17:30:00;0.065;
29-05-2022 17:30:00;29-05-2022 17:45:00;0.068;
29-05-2022 17:45:00;29-05-2022 18:00:00;0.234;
29-05-2022 18:00:00;29-05-2022 18:15:00;0.248;
29-05-2022 18:15:00;29-05-2022 18:30:00;0.21;
29-05-2022 18:30:00;29-05-2022 18:45:00;0.188;
29-05-2022 18:45:00;29-05-2022 19:00:00;0.217;
29-05-2022 19:00:00;29-05-2022 19:15:00;0.267;
29-05-2022 19:15:00;29-05-2022 19:30:00;0.241;
29-05-2022 19:30:00;29-05-2022 19:45:00;0.085;
29-05-2022 19:45:00;29-05-2022 20:00:00;0.092;
29-05-2022 20:00:00;29-05-2022 20:15:00;0.081;
29-05-2022 20:15:00;29-05-2022 20:30:00;0.079;
29-05-2022 20:30:00;29-05-2022 20:45:00;0.322;
29-05-2022 20:45:00;29-05-2022 21:00:00;0.352;
29-05-2022 21:00:00;29-05-2022 21:15:00;0.053;
29-05-2022 21:15:00;29-05-2022 21:30:00;0.057;
29-05-2022 21:30:00;29-05-2022 21:45:00;0.084;
29-05-2022 21:45:00;29-05-2022 22:00:00;0.094;
29-05-2022 22:00:00;29-05-2022 22:15:00;0.09;
29-05-2022 22:15:00;29-05-2022 22:30:00;0.146;
29-05-2022 22:30:00;29-05-2022 22:45:00;0.556;
29-05-2022 22:45:00;29-05-2022 23:00:00;0.213;
29-05-2022 23:00:00;29-05-2022 23:15:00;0.141;
29-05-2022 23:15:00;29-05-2022 23:30:00;0.152;
29-05-2022 23:30:00;29-05-2022 23:45:00;0.115;
29-05-2022 23:45:00;30-05-2022 00:00:00;0.212;
30-05-2022 00:00:00;30-05-2022 00:15:00;0.078;
30-05-2022 00:15:00;30-05-2022 00:30:00;0.089;
30-05-2022 00:30:00;30-05-2022 00:45:00;0.065;
30-05-2022 00:45:00;30-05-2022 01:00:00;0.039;
30-05-2022 01:00:00;30-05-2022 01:15:00;0.045;
30-05-2022 01:15:00;30-05-2022 01:30:00;0.054;
30-05-2022 01:30:00;30-05-2022 01:45:00;0.038;
30-05-2022 01:45:00;30-05-2022 02:00:00;0.035;
30-05-2022 02:00:00;30-05-2022 02:15:00;0.061;
30-05-2022 02:15:00;30-05-2022 02:30:00;0.061;
30-05-2022 02:30:00;30-05-2022 02:45:00;0.064;
30-05-2022 02:45:00;30-05-2022 03:00:00;0.063;
30-05-2022 03:00:00;30-05-2022 03:15:00;0.043;
30-05-2022 03:15:00;30-05-2022 03:30:00;0.033;
30-05-2022 03:30:00;30-05-2022 03:45:00;0.04;
30-05-2022 03:45:00;30-05-2022 04:00:00;0.041;
30-05-2022 04:00:00;30-05-2022 04:15:00;0.045;
30-05-2022 04:15:00;30-05-2022 04:30:00;0.073;
30-05-2022 04:30:00;30-05-2022 04:45:00;0.058;
30-05-2022 04:45:00;30-05-2022 05:00:00;0.063;
30-05-2022 05:00:00;30-05-2022 05:15:00;0.114;
30-05-2022 05:15:00;30-05-2022 05:30:00;0.533;
30-05-2022 05:30:00;30-05-2022 05:45:00;0.44;
30-05-2022 05:45:00;30-05-2022 06:00:00;0.055;
30-05-2022 06:00:00;30-05-2022 06:15:00;0.047;
30-05-2022 06:15:00;30-05-2022 06:30:00;0.046;
30-05-2022 06:30:00;30-05-2022 06:45:00;0.083;
30-05-2022 06:45:00;30-05-2022 07:00:00;0.1;
30-05-2022 07:00:00;30-05-2022 07:15:00;0.101;
30-05-2022 07:15:00;30-05-2022 07:30:00;0.091;
30-05-2022 07:30:00;30-05-2022 07:45:00;0.092;
30-05-2022 07:45:00;30-05-2022 08:00:00;0.086;
30-05-2022 08:00:00;30-05-2022 08:15:00;0.144;
30-05-2022 08:15:00;30-05-2022 08:30:00;0.473;
30-05-2022 08:30:00;30-05-2022 08:45:00;0.657;
30-05-2022 08:45:00;30-05-2022 09:00:00;0.529;
30-05-2022 09:00:00;30-05-2022 09:15:00;0.252;
30-05-2022 09:15:00;30-05-2022 09:30:00;0.259;
30-05-2022 09:30:00;30-05-2022 09:45:00;0.261;
30-05-2022 09:45:00;30-05-2022 10:00:00;0.113;
30-05-2022 10:00:00;30-05-2022 10:15:00;0.092;
30-05-2022 10:15:00;30-05-2022 10:30:00;0.103;
30-05-2022 10:30:00;30-05-2022 10:45:00;0.12;
30-05-2022 10:45:00;30-05-2022 11:00:00;0.14;
30-05-2022 11:00:00;30-05-2022 11:15:00;0.106;
30-05-2022 11:15:00;30-05-2022 11:30:00;0.12;
30-05-2022 11:30:00;30-05-2022 11:45:00;0.101;
30-05-2022 11:45:00;30-05-2022 12:00:00;0.093;
30-05-2022 12:00:00;30-05-2022 12:15:00;0.095;
30-05-2022 12:15:00;30-05-2022 12:30:00;0.188;
30-05-2022 12:30:00;30-05-2022 12:45:00;0.338;
30-05-2022 12:45:00;30-05-2022 13:00:00;0.7;
30-05-2022 13:00:00;30-05-2022 13:15:00;0.737;
30-05-2022 13:15:00;30-05-2022 13:30:00;0.538;
30-05-2022 13:30:00;30-05-2022 13:45:00;0.268;
